28030120110917,2011-09-17,28,301,44,TEAM
28043420120915,2012-09-15,28,434,73,TEAM
28051320131005,2013-10-05,28,513,155,NEUTRAL
28052820050924,2005-09-24,28,528,107,TEAM
28052820061104,2006-11-04,28,528,107,TEAM
28052820081101,2008-11-01,28,528,107,TEAM
28052820101002,2010-10-02,28,528,107,TEAM
28052820121103,2012-11-03,28,528,107,TEAM
28052920071103,2007-11-03,28,529,108,TEAM
28052920091114,2009-11-14,28,529,108,TEAM
28052920111015,2011-10-15,28,529,108,TEAM
28058720051227,2005-12-27,28,587,9,NEUTRAL
28065720061014,2006-10-14,28,657,14,TEAM
28065720081011,2008-10-11,28,657,14,TEAM
28065720101106,2010-11-06,28,657,14,TEAM
28065720121110,2012-11-10,28,657,14,TEAM
28067420051022,2005-10-22,28,674,19,TEAM
28067420070929,2007-09-29,28,674,19,TEAM
28067420091024,2009-10-24,28,674,19,TEAM
28067420130921,2013-09-21,28,674,19,TEAM
28070020131230,2013-12-30,28,700,16,NEUTRAL
28070320071227,2007-12-27,28,703,16,NEUTRAL
28073220111008,2011-10-08,28,732,135,TEAM
28073220131109,2013-11-09,28,732,135,TEAM
28075420051105,2005-11-05,28,754,138,TEAM
28075420071006,2007-10-06,28,754,138,TEAM
28075420091010,2009-10-10,28,754,138,TEAM
28075420111112,2011-11-12,28,754,138,TEAM
28075420131031,2013-10-31,28,754,138,TEAM
28075620061028,2006-10-28,28,756,139,TEAM
28075620081108,2008-11-08,28,756,139,TEAM
28075620101009,2010-10-09,28,756,139,TEAM
28079620100918,2010-09-18,28,796,141,TEAM
29002820051125,2005-11-25,29,28,10,TEAM
29002820071201,2007-12-01,29,28,10,TEAM
29002820091128,2009-11-28,29,28,10,TEAM
29002820111119,2011-11-19,29,28,10,TEAM
29002820131130,2013-11-30,29,28,10,TEAM
29006720131231,2013-12-31,29,67,60,NEUTRAL
29007720070901,2007-09-01,29,77,134,TEAM
29010720051001,2005-10-01,29,107,12,TEAM
29010720070922,2007-09-22,29,107,12,TEAM
29010720091114,2009-11-14,29,107,12,TEAM
29010720131102,2013-11-02,29,107,12,TEAM
29011020061007,2006-10-07,29,110,15,TEAM
29011020080920,2008-09-20,29,110,15,TEAM
29011020101030,2010-10-30,29,110,15,TEAM
29011020121103,2012-11-03,29,110,15,TEAM
29015720111112,2011-11-12,29,157,20,TEAM
29015720131026,2013-10-26,29,157,20,TEAM
29031220090919,2009-09-19,29,312,41,TEAM
29036520060909,2006-09-09,29,365,55,TEAM
29046320091230,2009-12-30,29,463,16,NEUTRAL
29046520130907,2013-09-07,29,465,89,TEAM
29047320080913,2008-09-13,29,473,87,TEAM
29052120110908,2011-09-08,29,521,104,TEAM
